0.07304192334413528,0.08986825495958328,0
0.6811800599098206,0.045028675347566605,0.0073087215423583984
0.35153260827064514,0.03451329469680786,0.015218257904052734
0.3513478636741638,0.031677231192588806,0.023014068603515625
0.28189313411712646,0.027594001963734627,0.029810667037963867
0.24411138892173767,0.02135598659515381,0.03780651092529297
0.21929067373275757,0.02121865004301071,0.045012712478637695
0.18595805764198303,0.016045542433857918,0.05394244194030762
0.16846077144145966,0.016201728954911232,0.061876535415649414
0.15481527149677277,0.013089548796415329,0.07121491432189941
0.12896586954593658,0.012704470194876194,0.07832193374633789
0.133772075176239,0.010925940237939358,0.08791851997375488
0.10199133306741714,0.010411168448626995,0.09438943862915039
0.11227055639028549,0.008924942463636398,0.1007692813873291
0.08699963241815567,0.008896209299564362,0.10744237899780273
0.09018407762050629,0.0071095614694058895,0.11393189430236816
0.07873566448688507,0.007716088555753231,0.12132406234741211
0.07006575912237167,0.005783339496701956,0.12779498100280762
0.07190069556236267,0.006531659048050642,0.13455796241760254
0.054084412753582,0.0050258636474609375,0.14143109321594238
0.06386610120534897,0.005287889391183853,0.14811944961547852
0.04389495402574539,0.004603994078934193,0.15642786026000977
0.05390540510416031,0.004106948617845774,0.1633899211883545
0.03911389783024788,0.00420389836654067,0.17278361320495605
0.04314189776778221,0.0032049817964434624,0.180558443069458
0.03666060045361519,0.0036808063741773367,0.18956255912780762
0.033718403428792953,0.002697551855817437,0.19601941108703613
0.03426620736718178,0.003103498602285981,0.20258450508117676
0.027068017050623894,0.002474444452673197,0.20917224884033203
0.03080853261053562,0.0025396174751222134,0.21586942672729492
0.023431481793522835,0.0023314182180911303,0.22335362434387207
0.026373572647571564,0.0020625153556466103,0.22991275787353516
0.021702740341424942,0.0021404139697551727,0.23762035369873047
0.02193330228328705,0.0017450880259275436,0.24408626556396484
0.020417341962456703,0.0018921997398138046,0.25130653381347656
0.01844756118953228,0.0015740396920591593,0.25789594650268555
0.018789520487189293,0.0016314431559294462,0.2645261287689209
0.01623532548546791,0.0014671676326543093,0.271777868270874
0.016721269115805626,0.0014025719137862325,0.2782914638519287
0.014918901026248932,0.0013555703917518258,0.2851235866546631
0.014611467719078064,0.0012369812466204166,0.2913968563079834
0.013846203684806824,0.0012212340952828526,0.2980337142944336
0.012904134579002857,0.001127681927755475,0.3049609661102295
0.012617524713277817,0.0010813610861077905,0.3113670349121094
0.011731540784239769,0.0010397395817562938,0.3184385299682617
0.011231557466089725,0.0009621464996598661,0.32486915588378906
0.010873105376958847,0.0009456886327825487,0.331514835357666
0.009940742515027523,0.0008767998078837991,0.3386061191558838
0.010010025463998318,0.0008416985510848463,0.3451113700866699
0.008976097218692303,0.0008142556762322783,0.3520395755767822
0.008986718021333218,0.0007416862645186484,0.35849785804748535
0.00834271963685751,0.0007528017740696669,0.365079402923584
0.007888120599091053,0.0006638790364377201,0.3715343475341797
0.007839811034500599,0.0006802993011660874,0.378070592880249
